CMN_DF_000020_20140219_G00A0BX20	2394	2394	m.02j9z	1.0	LOC/NAM
CMN_DF_000020_20140219_G00A0BX20	2395	2395	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2401	2402	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2404	2405	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2424	2424	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2426	2426	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2452	2452	m.02j9z	1.0	LOC/NAM
CMN_DF_000020_20140219_G00A0BX20	2456	2456	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2481	2491	NIL01001	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2550	2551	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2595	2595	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2625	2627	NIL03120	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2671	2672	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2691	2692	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2700	2701	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2739	2742	NIL00920	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2788	2789	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2821	2824	NIL03635	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2876	2877	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2881	2882	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	2907	2911	NIL02439	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2967	2970	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	2983	2984	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	3011	3014	NIL02706	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3059	3060	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	3105	3112	NIL01577	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3195	3199	NIL02691	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3245	3245	m.0345h	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	3246	3246	m.0f8l9c	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	3251	3251	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	3278	3282	NIL01767	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3326	3327	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3366	3368	m.02yy8	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3407	3413	NIL02385	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3461	3462	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	349	352	NIL01107	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3496	3502	NIL02042	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3575	3577	NIL01742	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3667	3669	NIL03627	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3743	3748	NIL02029	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	3796	3796	m.03_3d	1.0	GPE/NOM
CMN_DF_000020_20140219_G00A0BX20	3841	3846	NIL02029	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	395	396	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	401	402	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	404	405	m.03_3d	1.0	GPE/NOM
CMN_DF_000020_20140219_G00A0BX20	424	425	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	435	436	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	438	440	m.01yzfk	1.0	LOC/NAM
CMN_DF_000020_20140219_G00A0BX20	451	452	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	454	455	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	476	476	m.09c7w0	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	477	477	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	494	495	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20140219_G00A0BX20	511	514	NIL01107	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	561	563	NIL02956	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	610	611	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	644	645	NIL03394	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	65	66	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	688	689	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	723	725	NIL02956	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	768	769	m.07t7hy	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	782	783	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	812	819	NIL01067	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	862	862	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	873	873	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	883	883	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	929	933	NIL03461	1.0	PER/NAM
CMN_DF_000020_20140219_G00A0BX20	980	980	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20140219_G00A0BX20	985	986	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	1005	1008	NIL01184	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1080	1086	NIL02166	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1131	1132	m.041vwg	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1167	1170	NIL01906	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	132	133	m.041vwg	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1476	1482	NIL04082	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1614	1615	m.0qb0j	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	1645	1648	NIL00645	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	168	176	NIL02538	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1813	1819	NIL01825	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1870	1870	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	1870	1871	m.0xhy94_	1.0	ORG/NOM
CMN_DF_000020_20141028_G00A0BP2E	1911	1914	NIL00941	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1960	1962	m.04xzm	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1966	1968	m.02189	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BP2E	1970	1970	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	1972	1972	m.01_4z	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	1983	1984	m.01_4z	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BP2E	1988	1988	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	2029	2034	NIL03096	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2183	2184	m.0xhy94_	1.0	ORG/NOM
CMN_DF_000020_20141028_G00A0BP2E	219	220	m.041vwg	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2226	2230	NIL03673	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2291	2292	m.0xhy94_	1.0	ORG/NOM
CMN_DF_000020_20141028_G00A0BP2E	2324	2328	NIL02219	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2373	2377	NIL03568	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2379	2380	m.0jksm	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BP2E	2381	2382	NIL02130	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BP2E	2384	2386	NIL02130	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2468	2473	NIL01917	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2619	2623	NIL02737	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2667	2668	NIL00348	1.0	LOC/NOM
CMN_DF_000020_20141028_G00A0BP2E	2700	2704	NIL00297	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2773	2781	NIL02538	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	282	286	NIL00297	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2825	2826	m.041vwg	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	2888	2892	NIL00297	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	329	330	m.0qb0j	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	331	332	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20141028_G00A0BP2E	360	363	NIL02031	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	408	410	m.04xzm	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	414	416	m.02189	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BP2E	418	418	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	420	420	m.01_4z	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	431	432	m.01_4z	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	436	436	m.03_3d	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	440	440	m.02189	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BP2E	477	481	NIL02737	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	526	527	NIL00348	1.0	LOC/NOM
CMN_DF_000020_20141028_G00A0BP2E	563	567	NIL00297	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	610	611	m.0qb0j	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	612	613	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20141028_G00A0BP2E	641	645	NIL02737	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	690	691	NIL00348	1.0	LOC/NOM
CMN_DF_000020_20141028_G00A0BP2E	727	733	NIL01199	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	776	777	m.0qb0j	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	780	782	NIL00208	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	806	809	NIL00999	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	82	88	NIL02166	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	871	872	NIL00237	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BP2E	876	877	m.057jkz	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BP2E	880	881	NIL02398	1.0	GPE/NAM
CMN_DF_000020_20141028_G00A0BP2E	924	929	NIL01323	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1035	1036	NIL00053	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	109	111	NIL00774	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1128	1131	NIL03351	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1216	1219	NIL02556	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1299	1301	NIL01128	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1383	1387	NIL00912	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	1469	1472	NIL02291	1.0	PER/NAM
CMN_DF_000020_20141028_G00A0BZJM	372	373	NIL01556	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	408	409	NIL00053	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	426	428	NIL02920	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BZJM	466	468	NIL02920	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BZJM	546	547	NIL00053	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	743	744	NIL00053	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	789	790	m.05mk8_	1.0	ORG/NAM
CMN_DF_000020_20141028_G00A0BZJM	971	972	NIL00053	1.0	PER/NOM
CMN_DF_000020_20141028_G00A0BZJM	988	990	NIL02920	1.0	ORG/NAM
CMN_DF_000020_20150215_G00A0E9JN	1002	1003	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1008	1009	m.01crd5	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1011	1011	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1021	1023	m.0jdd	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	104	110	NIL02407	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1146	1147	m.02vkgb7	1.0	ORG/NOM
CMN_DF_000020_20150215_G00A0E9JN	1154	1156	m.028_0	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1184	1184	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1185	1185	m.02245	1.0	ORG/NAM
CMN_DF_000020_20150215_G00A0E9JN	1189	1193	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1209	1211	m.01rll	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1314	1315	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1320	1321	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1417	1417	m.0d05w3	1.0	GPE/NOM
CMN_DF_000020_20150215_G00A0E9JN	1433	1433	m.0hmvg	1.0	ORG/NOM
CMN_DF_000020_20150215_G00A0E9JN	1433	1434	m.02vkgb7	1.0	ORG/NOM
CMN_DF_000020_20150215_G00A0E9JN	1441	1443	m.028_0	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1471	1471	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1472	1472	m.02245	1.0	ORG/NAM
CMN_DF_000020_20150215_G00A0E9JN	1476	1480	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1496	1498	m.01rll	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	153	157	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1550	1557	NIL01752	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1601	1601	m.058md	1.0	PER/NOM
CMN_DF_000020_20150215_G00A0E9JN	1630	1632	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	170	170	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	171	171	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	172	173	NIL04059	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	183	183	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	184	184	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1878	1879	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1884	1888	m.0d8t4	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1891	1894	m.04dlq	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1900	1900	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1904	1908	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	194	195	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	1944	1947	NIL01586	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	196	197	m.03q974	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	198	199	NIL01698	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	1993	1994	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	1998	1999	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2024	2026	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2076	2077	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2082	2083	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	209	210	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2119	2121	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2165	2169	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2191	2192	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	2203	2204	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	2208	2209	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2244	2245	m.020wr2	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	2253	2254	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2266	2268	m.0k6j	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2275	2276	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2289	2290	m.058md	1.0	PER/NOM
CMN_DF_000020_20150215_G00A0E9JN	2303	2304	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2309	2310	m.01crd5	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2312	2312	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2322	2324	m.0jdd	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2328	2328	m.0hmvg	1.0	ORG/NOM
CMN_DF_000020_20150215_G00A0E9JN	235	236	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	237	238	m.08z6sr	1.0	ORG/NOM
CMN_DF_000020_20150215_G00A0E9JN	2371	2374	NIL01771	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2421	2423	m.01krs	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2456	2462	NIL00576	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2539	2549	NIL01330	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	254	255	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	273	274	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2777	2783	NIL01895	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	278	282	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2827	2828	m.058md	1.0	PER/NOM
CMN_DF_000020_20150215_G00A0E9JN	2857	2859	NIL02534	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	2904	2905	NIL00739	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	291	292	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	2935	2937	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	300	301	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	306	310	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	3065	3066	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	3072	3073	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	3106	3116	NIL03343	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	3262	3265	NIL01003	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	335	337	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	464	465	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	471	472	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	505	507	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	61	65	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	67	68	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	753	754	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	759	763	m.0d8t4	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	766	769	m.04dlq	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	775	775	m.0d05w3	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	779	783	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	819	821	NIL00409	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	864	868	m.058md	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	890	891	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	902	903	m.02j71	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	907	908	m.05vz3zq	1.0	GPE/NOM
CMN_DF_000020_20150215_G00A0E9JN	943	944	m.020wr2	1.0	LOC/NOM
CMN_DF_000020_20150215_G00A0E9JN	952	953	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	965	967	m.0k6j	1.0	PER/NAM
CMN_DF_000020_20150215_G00A0E9JN	974	975	m.05vz3zq	1.0	GPE/NAM
CMN_DF_000020_20150215_G00A0E9JN	988	989	m.058md	1.0	PER/NOM
CMN_DF_000020_20150602_G00A0E9QG	1031	1033	m.05249f0	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1068	1070	m.05249f0	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1077	1078	m.0hm2s	1.0	GPE/NAM
CMN_DF_000020_20150602_G00A0E9QG	1102	1104	m.0vpsh2x	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1105	1107	m.0vpsh2x	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1122	1124	m.0vpsh2x	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	113	120	NIL00988	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1136	1138	m.05249f0	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1148	1150	m.05249f0	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1183	1184	m.0hm2s	1.0	GPE/NAM
CMN_DF_000020_20150602_G00A0E9QG	1211	1213	m.05249f0	1.0	PER/NAM
CMN_DF_000020_20150602_G00A0E9QG	1220	1222	m.049tb	1.0	ORG/NAM
