SHATTER	0000081	"sir_eccles"	ENG_DF_001503_20140520_G00A0GK5U:1812-1821	Entity_XLING_0000406:ENG_DF_001503_20140520_G00A0GK5U	PER	NAM	1.0
SHATTER	0000082	"Thydney"	ENG_DF_001503_20100301_G00A0GBOO:5340-5346	Entity_XLING_0000432:ENG_DF_001503_20100301_G00A0GBOO	PER	NAM	1.0
SHATTER	0000083	"Thydney"	ENG_DF_001503_20100301_G00A0GBOO:99-105	Entity_XLING_0000432:ENG_DF_001503_20100301_G00A0GBOO	PER	NAM	1.0
SHATTER	0000084	"Thydney"	ENG_DF_001503_20090119_G00A0GAUG:3633-3639	Entity_XLING_0000432:ENG_DF_001503_20090119_G00A0GAUG	PER	NAM	1.0
SHATTER	0000085	"Thydney"	ENG_DF_001503_20090218_G00A0GAXK:3664-3670	Entity_XLING_0000432:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000086	"Manhatten"	ENG_DF_001503_20160421_G00A0GOBD:2718-2726	Entity_XLING_0000449:ENG_DF_001503_20160421_G00A0GOBD	GPE	NAM	1.0
SHATTER	0000087	"Hotscot"	ENG_DF_001503_20140402_G00A0GJ98:1345-1351	Entity_XLING_0000452:ENG_DF_001503_20140402_G00A0GJ98	PER	NAM	1.0
SHATTER	0000088	"rpjs"	ENG_DF_001503_20140130_G00A0GI0L:5706-5709	Entity_XLING_0000453:ENG_DF_001503_20140130_G00A0GI0L	PER	NAM	1.0
SHATTER	0000089	"rpjs"	ENG_DF_001503_20131015_G00A0GGKW:1972-1975	Entity_XLING_0000453:ENG_DF_001503_20131015_G00A0GGKW	PER	NAM	1.0
SHATTER	0000090	"rpjs"	ENG_DF_001503_20140317_G00A0GIYH:5433-5436	Entity_XLING_0000453:ENG_DF_001503_20140317_G00A0GIYH	PER	NAM	1.0
SHATTER	0000091	"rpjs"	ENG_DF_001503_20140520_G00A0GK5U:2549-2552	Entity_XLING_0000453:ENG_DF_001503_20140520_G00A0GK5U	PER	NAM	1.0
SHATTER	0000092	"Englishmum"	ENG_DF_001503_20140402_G00A0GJ98:4165-4174	Entity_XLING_0000454:ENG_DF_001503_20140402_G00A0GJ98	PER	NAM	1.0
SHATTER	0000093	"steveq"	ENG_DF_001503_20131225_G00A0GHEQ:5541-5546	Entity_XLING_0000455:ENG_DF_001503_20131225_G00A0GHEQ	PER	NAM	1.0
SHATTER	0000094	"steveq"	ENG_DF_001503_20131225_G00A0GHEQ:4214-4219	Entity_XLING_0000455:ENG_DF_001503_20131225_G00A0GHEQ	PER	NAM	1.0
SHATTER	0000095	"steveq"	ENG_DF_001503_20131225_G00A0GHEQ:835-840	Entity_XLING_0000455:ENG_DF_001503_20131225_G00A0GHEQ	PER	NAM	1.0
SHATTER	0000096	"steveq"	ENG_DF_001503_20131225_G00A0GHEQ:1956-1961	Entity_XLING_0000455:ENG_DF_001503_20131225_G00A0GHEQ	PER	NAM	1.0
SHATTER	0000097	"Jerseygirl"	ENG_DF_001503_20140402_G00A0GJ98:1751-1760	Entity_XLING_0000456:ENG_DF_001503_20140402_G00A0GJ98	PER	NAM	1.0
SHATTER	0000098	"Jerseygirl"	ENG_DF_001503_20090218_G00A0GAXK:2871-2880	Entity_XLING_0000456:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000099	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:5321-5329	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000100	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:105-113	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000101	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:1538-1546	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000102	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:4933-4941	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000103	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:4525-4533	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000104	"rugbymatt"	ENG_DF_001503_20090218_G00A0GAXK:5421-5429	Entity_XLING_0000461:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000105	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:6375-6383	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000106	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:4030-4038	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000107	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:3608-3616	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000108	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:2598-2606	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000109	"rugbymatt"	ENG_DF_001503_20090218_G00A0GAXK:4955-4963	Entity_XLING_0000461:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000110	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:3303-3311	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000111	"rugbymatt"	ENG_DF_001503_20101030_G00A09VCO:2911-2919	Entity_XLING_0000461:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000112	"rugbymatt"	ENG_DF_001503_20090218_G00A0GAXK:4122-4130	Entity_XLING_0000461:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000113	"rugbymatt"	ENG_DF_001503_20090218_G00A0GAXK:6743-6751	Entity_XLING_0000461:ENG_DF_001503_20090218_G00A0GAXK	PER	NAM	1.0
SHATTER	0000114	"Manc"	ENG_DF_001503_20101030_G00A09VCO:2488-2491	Entity_XLING_0000462:ENG_DF_001503_20101030_G00A09VCO	PER	NAM	1.0
SHATTER	0000115	"英文雇员"	ENG_NW_001278_20130521_F000124T2:176-179	Entity_XLING_0000489:ENG_NW_001278_20130521_F000124T2	PER	NAM	1.0
SHATTER	0000116	"英文雇员"	ENG_NW_001278_20130925_F000129AX:190-193	Entity_XLING_0000489:ENG_NW_001278_20130925_F000129AX	PER	NAM	1.0
SHATTER	0000117	"Former Lancastrian"	ENG_DF_001503_20140502_G00A0AIIF:614-631	Entity_XLING_0000496:ENG_DF_001503_20140502_G00A0AIIF	PER	NAM	1.0
SHATTER	0000118	"Former Lancastrian"	ENG_DF_001503_20140502_G00A0AIIF:1653-1670	Entity_XLING_0000496:ENG_DF_001503_20140502_G00A0AIIF	PER	NAM	1.0
SHATTER	0000119	"Former Lancastrian"	ENG_DF_001503_20140127_G00A0GHYU:3589-3606	Entity_XLING_0000496:ENG_DF_001503_20140127_G00A0GHYU	PER	NAM	1.0
SHATTER	0000120	"Former Lancastrian"	ENG_DF_001503_20140127_G00A0GHYU:2466-2483	Entity_XLING_0000496:ENG_DF_001503_20140127_G00A0GHYU	PER	NAM	1.0
SHATTER	0000121	"thewap"	ENG_DF_001471_20160312_G00A02XHO:5441-5446	Entity_XLING_0000498:ENG_DF_001471_20160312_G00A02XHO	PER	NAM	1.0
SHATTER	0000122	"thewap"	ENG_DF_001471_20160311_G00A0G6CH:6325-6330	Entity_XLING_0000498:ENG_DF_001471_20160311_G00A0G6CH	PER	NAM	1.0
SHATTER	0000123	"thewap"	ENG_DF_001471_20160312_G00A02XHO:2556-2561	Entity_XLING_0000498:ENG_DF_001471_20160312_G00A02XHO	PER	NAM	1.0
SHATTER	0000124	"thewap"	ENG_DF_001471_20160330_G00A0G78U:144-149	Entity_XLING_0000498:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000125	"thewap"	ENG_DF_001471_20160312_G00A02XHO:4196-4201	Entity_XLING_0000498:ENG_DF_001471_20160312_G00A02XHO	PER	NAM	1.0
SHATTER	0000126	"thewap"	ENG_DF_001471_20160312_G00A02XHO:140-145	Entity_XLING_0000498:ENG_DF_001471_20160312_G00A02XHO	PER	NAM	1.0
SHATTER	0000127	"thewap"	ENG_DF_001471_20160312_G00A02XHO:1565-1570	Entity_XLING_0000498:ENG_DF_001471_20160312_G00A02XHO	PER	NAM	1.0
SHATTER	0000128	"thewap"	ENG_DF_001471_20160311_G00A0G6CH:3547-3552	Entity_XLING_0000498:ENG_DF_001471_20160311_G00A0G6CH	PER	NAM	1.0
SHATTER	0000129	"thekev"	ENG_DF_001471_20160330_G00A0G78U:2948-2953	Entity_XLING_0000499:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000130	"thekev"	ENG_DF_001471_20160330_G00A0G78U:4440-4445	Entity_XLING_0000499:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000131	"Robisan"	ENG_DF_001471_20160330_G00A0G78U:1805-1811	Entity_XLING_0000500:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000132	"zioxide"	ENG_DF_001471_20160304_G00A0G63S:2489-2495	Entity_XLING_0000501:ENG_DF_001471_20160304_G00A0G63S	PER	NAM	1.0
SHATTER	0000133	"Renzatic"	ENG_DF_001471_20151217_G00A0G3AL:3898-3905	Entity_XLING_0000503:ENG_DF_001471_20151217_G00A0G3AL	PER	NAM	1.0
SHATTER	0000134	"Renzatic"	ENG_DF_001471_20151217_G00A0G3AL:641-648	Entity_XLING_0000503:ENG_DF_001471_20151217_G00A0G3AL	PER	NAM	1.0
SHATTER	0000135	"Renzatic"	ENG_DF_001471_20160330_G00A0G78U:4058-4065	Entity_XLING_0000503:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000136	"Renzatic"	ENG_DF_001471_20151217_G00A0G3AL:2448-2455	Entity_XLING_0000503:ENG_DF_001471_20151217_G00A0G3AL	PER	NAM	1.0
SHATTER	0000137	"Renzatic"	ENG_DF_001471_20160330_G00A0G78U:1225-1232	Entity_XLING_0000503:ENG_DF_001471_20160330_G00A0G78U	PER	NAM	1.0
SHATTER	0000138	"Renzatic"	ENG_DF_001471_20160319_G00A0G6M9:2723-2730	Entity_XLING_0000503:ENG_DF_001471_20160319_G00A0G6M9	PER	NAM	1.0
SHATTER	0000139	"Renzatic"	ENG_DF_001471_20160319_G00A0G6M9:4707-4714	Entity_XLING_0000503:ENG_DF_001471_20160319_G00A0G6M9	PER	NAM	1.0
SHATTER	0000140	"rdowns"	ENG_DF_001471_20130418_G00A0FN2I:703-708	Entity_XLING_0000504:ENG_DF_001471_20130418_G00A0FN2I	PER	NAM	1.0
SHATTER	0000141	"rdowns"	ENG_DF_001471_20160107_G00A02XWT:116-121	Entity_XLING_0000504:ENG_DF_001471_20160107_G00A02XWT	PER	NAM	1.0
SHATTER	0000142	"rdowns"	ENG_DF_001471_20141216_G00A02X0G:3127-3132	Entity_XLING_0000504:ENG_DF_001471_20141216_G00A02X0G	PER	NAM	1.0
SHATTER	0000143	"rdowns"	ENG_DF_001471_20160314_G00A0G6F8:1743-1748	Entity_XLING_0000504:ENG_DF_001471_20160314_G00A0G6F8	PER	NAM	1.0
SHATTER	0000144	"rdowns"	ENG_DF_001471_20121217_G00A02LVB:4390-4395	Entity_XLING_0000504:ENG_DF_001471_20121217_G00A02LVB	PER	NAM	1.0
SHATTER	0000145	"rdowns"	ENG_DF_001471_20160105_G00A0G3W2:2416-2421	Entity_XLING_0000504:ENG_DF_001471_20160105_G00A0G3W2	PER	NAM	1.0
SHATTER	0000146	"rdowns"	ENG_DF_001471_20160304_G00A0G63S:471-476	Entity_XLING_0000504:ENG_DF_001471_20160304_G00A0G63S	PER	NAM	1.0
SHATTER	0000147	"rdowns"	ENG_DF_001471_20130418_G00A0FN2I:3063-3068	Entity_XLING_0000504:ENG_DF_001471_20130418_G00A0FN2I	PER	NAM	1.0
SHATTER	0000148	"lowendlinux"	ENG_DF_001471_20151217_G00A0G3AL:4772-4782	Entity_XLING_0000506:ENG_DF_001471_20151217_G00A0G3AL	PER	NAM	1.0
SHATTER	0000149	"lowendlinux"	ENG_DF_001471_20151217_G00A0G3AL:5328-5338	Entity_XLING_0000506:ENG_DF_001471_20151217_G00A0G3AL	PER	NAM	1.0
SHATTER	0000150	"chown33"	ENG_DF_001471_20120921_G00A01SGT:2805-2811	Entity_XLING_0000508:ENG_DF_001471_20120921_G00A01SGT	PER	NAM	1.0
